
11월 20, 2018 15:27:18.36 [6128:9312:1120/152718.369:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:19.19 [6128:9312:1120/152719.192:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:20.02 [6128:9312:1120/152720.021:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:20.85 [6128:9312:1120/152720.850:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:21.69 [6128:9312:1120/152721.690:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:22.51 [6128:9312:1120/152722.517:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:23.34 [6128:9312:1120/152723.340:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:24.17 [6128:9312:1120/152724.173:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:24.99 [6128:9312:1120/152724.999:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:25.82 [6128:9312:1120/152725.824:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:26.65 [6128:9312:1120/152726.651:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:27.47 [6128:9312:1120/152727.477:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:28.30 [6128:9312:1120/152728.301:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:29.12 [6128:9312:1120/152729.128:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:29.95 [6128:9312:1120/152729.953:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:30.78 [6128:9312:1120/152730.781:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:31.61 [6128:9312:1120/152731.611:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:32.43 [6128:9312:1120/152732.436:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:33.26 [6128:9312:1120/152733.268:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:34.09 [6128:9312:1120/152734.093:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:34.91 [6128:9312:1120/152734.918:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:35.74 [6128:9312:1120/152735.748:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:36.58 [6128:9312:1120/152736.586:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:37.40 [6128:9312:1120/152737.401:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:38.23 [6128:9312:1120/152738.230:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:39.06 [6128:9312:1120/152739.066:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:39.88 [6128:9312:1120/152739.887:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:40.70 [6128:9312:1120/152740.705:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:41.54 [6128:9312:1120/152741.547:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:42.36 [6128:9312:1120/152742.360:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:43.20 [6128:9312:1120/152743.200:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:44.01 [6128:9312:1120/152744.015:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:44.84 [6128:9312:1120/152744.841:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:45.66 [6128:9312:1120/152745.660:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:46.49 [6128:9312:1120/152746.494:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:47.31 [6128:9312:1120/152747.312:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:48.13 [6128:9312:1120/152748.136:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:48.95 [6128:9312:1120/152748.957:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:49.78 [6128:9312:1120/152749.781:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:50.60 [6128:9312:1120/152750.601:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:51.42 [6128:9312:1120/152751.428:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:52.23 [6128:9312:1120/152752.239:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:53.06 [6128:9312:1120/152753.068:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:53.89 [6128:9312:1120/152753.898:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:54.72 [6128:9312:1120/152754.724:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:55.56 [6128:9312:1120/152755.562:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:56.38 [6128:9312:1120/152756.387:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:57.20 [6128:9312:1120/152757.202:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:58.02 [6128:9312:1120/152758.028:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:58.85 [6128:9312:1120/152758.856:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:59.67 [6128:9312:1120/152759.671:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:28:00.49 [6128:9312:1120/152800.496:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:28:01.32 [6128:9312:1120/152801.320:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:28:02.14 [6128:9312:1120/152802.149:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:28:02.97 [6128:9312:1120/152802.976:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:28:03.80 [6128:9312:1120/152803.801:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:28:04.63 [6128:9312:1120/152804.633:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:28:05.45 [6128:9312:1120/152805.458:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:28:06.28 [6128:9312:1120/152806.283:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:28:07.09 [6128:9312:1120/152807.097:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:28:07.91 [6128:9312:1120/152807.918:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:28:08.74 [6128:9312:1120/152808.746:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
